"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73172";"NOVO JARDIM";"25";"6";"Deputado Federal";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"270000050487";"TOCANTINS DE OPORTUNIDADES";"PHS / AVANTE / PROS / DEM / PTC / PP / SOLIDARIEDADE / PATRI / PRB";"N";"67";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"92576";"AXIXÁ DO TOCANTINS";"11";"6";"Deputado Federal";"Coligação";"77";"SOLIDARIEDADE";"Solidariedade";"270000050487";"TOCANTINS DE OPORTUNIDADES";"PHS / AVANTE / PROS / DEM / PTC / PP / SOLIDARIEDADE / PATRI / PRB";"N";"1635";"89"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"92509";"PORTO ALEGRE DO TOCANTINS";"25";"6";"Deputado Federal";"Coligação";"70";"AVANTE";"AVANTE";"270000050487";"TOCANTINS DE OPORTUNIDADES";"PHS / AVANTE / PROS / DEM / PTC / PP / SOLIDARIEDADE / PATRI / PRB";"N";"0";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"96679";"FIGUEIRÓPOLIS";"14";"6";"Deputado Federal";"Coligação";"70";"AVANTE";"AVANTE";"270000050487";"TOCANTINS DE OPORTUNIDADES";"PHS / AVANTE / PROS / DEM / PTC / PP / SOLIDARIEDADE / PATRI / PRB";"N";"1";"2"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73253";"JUARINA";"4";"6";"Deputado Federal";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"270000050713";" Frente Alternativa 1";"PT / PC do B / PV / PSD / REDE";"N";"1";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"92738";"BREJINHO DE NAZARÉ";"3";"7";"Deputado Estadual";"Coligação";"35";"PMB";"Partido da Mulher Brasileira";"270000050684";"JUNTO COM O POVO";"PSL / PMB / PRP / PMN";"N";"1";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"94994";"NOVO ACORDO";"35";"7";"Deputado Estadual";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"270000050293";"RENOVA TOCANTINS";"PSB / PSDB / PR / PODE / MDB / PSC";"N";"117";"6"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"95516";"PONTE ALTA DO BOM JESUS";"17";"7";"Deputado Estadual";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"270000050293";"RENOVA TOCANTINS";"PSB / PSDB / PR / PODE / MDB / PSC";"N";"17";"1"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"95532";"PONTE ALTA DO TOCANTINS";"26";"7";"Deputado Estadual";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"270000050293";"RENOVA TOCANTINS";"PSB / PSDB / PR / PODE / MDB / PSC";"N";"146";"30"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"96210";"TOCANTINÓPOLIS";"9";"3";"Governador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"270000050685";"PARTIDO ISOLADO";"PSL";"N";"291";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73555";"CRIXÁS DO TOCANTINS";"2";"3";"Governador";"Coligação";"18";"REDE";"Rede Sustentabilidade";"270000050710";"Coligação Frente Alternativa";"REDE / PRTB / PTB / PC do B / PT / PV / PDT / PSD";"N";"18";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"95192";"PARAÍSO DO TOCANTINS";"7";"3";"Governador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"270000050685";"PARTIDO ISOLADO";"PSL";"N";"1477";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"93475";"DUERÉ";"15";"3";"Governador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"270000050685";"PARTIDO ISOLADO";"PSL";"N";"57";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73580";"BANDEIRANTES DO TOCANTINS";"31";"3";"Governador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"270000050685";"PARTIDO ISOLADO";"PSL";"N";"50";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"93475";"DUERÉ";"15";"3";"Governador";"Coligação";"18";"REDE";"Rede Sustentabilidade";"270000050710";"Coligação Frente Alternativa";"REDE / PRTB / PTB / PC do B / PT / PV / PDT / PSD";"N";"69";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73180";"SÃO MIGUEL DO TOCANTINS";"11";"3";"Governador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"270000050083";"A VERDADEIRA MUDANÇA";"PSB / MDB / PR / PODE / PSC / PSDB";"N";"1702";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"94099";"ITAGUATINS";"11";"3";"Governador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"270000050083";"A VERDADEIRA MUDANÇA";"PSB / MDB / PR / PODE / PSC / PSDB";"N";"1474";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"95370";"PINDORAMA DO TOCANTINS";"26";"3";"Governador";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"270000050676";"PARTIDO ISOLADO";"PSOL";"N";"2";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"92436";"ARAGUATINS";"10";"5";"Senador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"270000050486";"GOVERNO DE ATITUDE";"PHS / SOLIDARIEDADE / PP / DEM / PTC / PRB / AVANTE / PATRI / PROS";"N";"4568";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"92088";"CASEARA";"28";"5";"Senador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"270000050486";"GOVERNO DE ATITUDE";"PHS / SOLIDARIEDADE / PP / DEM / PTC / PRB / AVANTE / PATRI / PROS";"N";"314";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"93556";"FILADÉLFIA";"8";"5";"Senador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"270000050486";"GOVERNO DE ATITUDE";"PHS / SOLIDARIEDADE / PP / DEM / PTC / PRB / AVANTE / PATRI / PROS";"N";"1105";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"92193";"ANANÁS";"12";"5";"Senador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"270000050486";"GOVERNO DE ATITUDE";"PHS / SOLIDARIEDADE / PP / DEM / PTC / PRB / AVANTE / PATRI / PROS";"N";"2093";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73393";"SÃO SALVADOR DO TOCANTINS";"18";"5";"Senador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"270000050685";"PARTIDO ISOLADO";"PSL";"N";"31";"0"
"31/05/2019";"19:35:54";"2018";"2";"Eleição Ordinária";"1";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"E";"TO";"TO";"TOCANTINS";"73407";"LAJEADO";"5";"5";"Senador";"Partido isolado";"17";"PSL";"Partido Social Liberal";"270000050685";"PARTIDO ISOLADO";"PSL";"N";"268";"0"
